code,description,code_type,source,year
E2206,"Manual wheelchair accessory, wheel lock assembly, complete, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2207,"Wheelchair accessory, crutch and cane holder, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2208,"Wheelchair accessory, cylinder tank carrier, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2209,"Accessory, arm trough, with or without hand support, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2210,"Wheelchair accessory, bearings, any type, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2211,"Manual wheelchair accessory, pneumatic propulsion tire, any size, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2212,"Manual wheelchair accessory, tube for pneumatic propulsion tire, any size, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2213,"Manual wheelchair accessory, insert for pneumatic propulsion tire (removable), any type, any size, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2214,"Manual wheelchair accessory, pneumatic caster tire, any size, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2215,"Manual wheelchair accessory, tube for pneumatic caster tire, any size, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2216,"Manual wheelchair accessory, foam filled propulsion tire, any size, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2217,"Manual wheelchair accessory, foam filled caster tire, any size, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2218,"Manual wheelchair accessory, foam propulsion tire, any size, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2219,"Manual wheelchair accessory, foam caster tire, any size, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2220,"Manual wheelchair accessory, solid (rubber/plastic) propulsion tire, any size, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2221,"Manual wheelchair accessory, solid (rubber/plastic) caster tire (removable), any size, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2222,"Manual wheelchair accessory, solid (rubber/plastic) caster tire with integrated wheel, any size, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2224,"Manual wheelchair accessory, propulsion wheel excludes tire, any size, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2225,"Manual wheelchair accessory, caster wheel excludes tire, any size, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2226,"Manual wheelchair accessory, caster fork, any size, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2227,"Manual wheelchair accessory, gear reduction drive wheel, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2228,"Manual wheelchair accessory, wheel braking system and lock, complete, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2230,"Manual wheelchair accessory, manual standing system",HCPCS_Level_II,HCPC2026_JAN,2026
E2231,"Manual wheelchair accessory, solid seat support base (replaces sling seat), includes any type mounting hardware",HCPCS_Level_II,HCPC2026_JAN,2026
E2291,"Back, planar, for pediatric size wheelchair including fixed attaching hardware",HCPCS_Level_II,HCPC2026_JAN,2026
E2292,"Seat, planar, for pediatric size wheelchair including fixed attaching hardware",HCPCS_Level_II,HCPC2026_JAN,2026
E2293,"Back, contoured, for pediatric size wheelchair including fixed attaching hardware",HCPCS_Level_II,HCPC2026_JAN,2026
E2294,"Seat, contoured, for pediatric size wheelchair including fixed attaching hardware",HCPCS_Level_II,HCPC2026_JAN,2026
E2295,"Manual wheelchair accessory, for pediatric size wheelchair, dynamic seating frame, allows coordinated movement of multiple positioning features",HCPCS_Level_II,HCPC2026_JAN,2026
E2298,"Complex rehabilitative power wheelchair accessory, power seat elevation system, any type",HCPCS_Level_II,HCPC2026_JAN,2026
E2300,"Wheelchair accessory, power seat elevation system, any type",HCPCS_Level_II,HCPC2026_JAN,2026
E2301,"Wheelchair accessory, power standing system, any type",HCPCS_Level_II,HCPC2026_JAN,2026
E2310,"Power wheelchair accessory, electronic connection between wheelchair controller and one power seating system motor, including all related electronics, indicator feature, mechanical function selection switch, and fixed mounting hardware",HCPCS_Level_II,HCPC2026_JAN,2026
E2311,"Power wheelchair accessory, electronic connection between wheelchair controller and two or more power seating system motors, including all related electronics, indicator feature, mechanical function selection switch, and fixed mounting hardware",HCPCS_Level_II,HCPC2026_JAN,2026
E2312,"Power wheelchair accessory, hand or chin control interface, mini-proportional remote joystick, proportional, including fixed mounting hardware",HCPCS_Level_II,HCPC2026_JAN,2026
E2313,"Power wheelchair accessory, harness for upgrade to expandable controller, including all fasteners, connectors and mounting hardware, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2321,"Power wheelchair accessory, hand control interface, remote joystick, nonproportional, including all related electronics, mechanical stop switch, and fixed mounting hardware",HCPCS_Level_II,HCPC2026_JAN,2026
E2322,"Power wheelchair accessory, hand control interface, multiple mechanical switches, nonproportional, including all related electronics, mechanical stop switch, and fixed mounting hardware",HCPCS_Level_II,HCPC2026_JAN,2026
E2323,"Power wheelchair accessory, specialty joystick handle for hand control interface, prefabricated",HCPCS_Level_II,HCPC2026_JAN,2026
E2324,"Power wheelchair accessory, chin cup for chin control interface",HCPCS_Level_II,HCPC2026_JAN,2026
E2325,"Power wheelchair accessory, sip and puff interface, nonproportional, including all related electronics, mechanical stop switch, and manual swingaway mounting hardware",HCPCS_Level_II,HCPC2026_JAN,2026
E2326,"Power wheelchair accessory, breath tube kit for sip and puff interface",HCPCS_Level_II,HCPC2026_JAN,2026
E2327,"Power wheelchair accessory, head control interface, mechanical, proportional, including all related electronics, mechanical direction change switch, and fixed mounting hardware",HCPCS_Level_II,HCPC2026_JAN,2026
E2328,"Power wheelchair accessory, head control or extremity control interface, electronic, proportional, including all related electronics and fixed mounting hardware",HCPCS_Level_II,HCPC2026_JAN,2026
E2329,"Power wheelchair accessory, head control interface, contact switch mechanism, nonproportional, including all related electronics, mechanical stop switch, mechanical direction change switch, head array, and fixed mounting hardware",HCPCS_Level_II,HCPC2026_JAN,2026
E2330,"Power wheelchair accessory, head control interface, proximity switch mechanism, nonproportional, including all related electronics, mechanical stop switch, mechanical direction change switch, head array, and fixed mounting hardware",HCPCS_Level_II,HCPC2026_JAN,2026
E2331,"Power wheelchair accessory, attendant control, proportional, including all related electronics and fixed mounting hardware",HCPCS_Level_II,HCPC2026_JAN,2026
E2340,"Power wheelchair accessory, nonstandard seat frame width, 20-23 inches",HCPCS_Level_II,HCPC2026_JAN,2026
E2341,"Power wheelchair accessory, nonstandard seat frame width, 24-27 inches",HCPCS_Level_II,HCPC2026_JAN,2026
E2342,"Power wheelchair accessory, nonstandard seat frame depth, 20 or 21 inches",HCPCS_Level_II,HCPC2026_JAN,2026
E2343,"Power wheelchair accessory, nonstandard seat frame depth, 22-25 inches",HCPCS_Level_II,HCPC2026_JAN,2026
E2351,"Power wheelchair accessory, electronic interface to operate speech generating device using power wheelchair control interface",HCPCS_Level_II,HCPC2026_JAN,2026
E2358,"Power wheelchair accessory, group 34 non-sealed lead acid battery, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2359,"Power wheelchair accessory, group 34 sealed lead acid battery, each (e.g., gel cell, absorbed glassmat)",HCPCS_Level_II,HCPC2026_JAN,2026
E2360,"Power wheelchair accessory, 22nf non-sealed lead acid battery, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2361,"Power wheelchair accessory, 22nf sealed lead acid battery, each, (e.g., gel cell, absorbed glassmat)",HCPCS_Level_II,HCPC2026_JAN,2026
E2362,"Power wheelchair accessory, group 24 non-sealed lead acid battery, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2363,"Power wheelchair accessory, group 24 sealed lead acid battery, each (e.g., gel cell, absorbed glassmat)",HCPCS_Level_II,HCPC2026_JAN,2026
E2364,"Power wheelchair accessory, u-1 non-sealed lead acid battery, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2365,"Power wheelchair accessory, u-1 sealed lead acid battery, each (e.g., gel cell, absorbed glassmat)",HCPCS_Level_II,HCPC2026_JAN,2026
E2366,"Power wheelchair accessory, battery charger, single mode, for use with only one battery type, sealed or non-sealed, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2367,"Power wheelchair accessory, battery charger, dual mode, for use with either battery type, sealed or non-sealed, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2368,"Power wheelchair component, drive wheel motor, replacement only",HCPCS_Level_II,HCPC2026_JAN,2026
E2369,"Power wheelchair component, drive wheel gear box, replacement only",HCPCS_Level_II,HCPC2026_JAN,2026
E2370,"Power wheelchair component, integrated drive wheel motor and gear box combination, replacement only",HCPCS_Level_II,HCPC2026_JAN,2026
E2371,"Power wheelchair accessory, group 27 sealed lead acid battery, (e.g., gel cell, absorbed glassmat), each",HCPCS_Level_II,HCPC2026_JAN,2026
E2372,"Power wheelchair accessory, group 27 non-sealed lead acid battery, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2373,"Power wheelchair accessory, hand or chin control interface, compact remote joystick, proportional, including fixed mounting hardware",HCPCS_Level_II,HCPC2026_JAN,2026
E2374,"Power wheelchair accessory, hand or chin control interface, standard remote joystick (not including controller), proportional, including all related electronics and fixed mounting hardware, replacement only",HCPCS_Level_II,HCPC2026_JAN,2026
E2375,"Power wheelchair accessory, non-expandable controller, including all related electronics and mounting hardware, replacement only",HCPCS_Level_II,HCPC2026_JAN,2026
E2376,"Power wheelchair accessory, expandable controller, including all related electronics and mounting hardware, replacement only",HCPCS_Level_II,HCPC2026_JAN,2026
E2377,"Power wheelchair accessory, expandable controller, including all related electronics and mounting hardware, upgrade provided at initial issue",HCPCS_Level_II,HCPC2026_JAN,2026
E2378,"Power wheelchair component, actuator, replacement only",HCPCS_Level_II,HCPC2026_JAN,2026
E2381,"Power wheelchair accessory, pneumatic drive wheel tire, any size, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2382,"Power wheelchair accessory, tube for pneumatic drive wheel tire, any size, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2383,"Power wheelchair accessory, insert for pneumatic drive wheel tire (removable), any type, any size, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2384,"Power wheelchair accessory, pneumatic caster tire, any size, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2385,"Power wheelchair accessory, tube for pneumatic caster tire, any size, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2386,"Power wheelchair accessory, foam filled drive wheel tire, any size, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2387,"Power wheelchair accessory, foam filled caster tire, any size, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2388,"Power wheelchair accessory, foam drive wheel tire, any size, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2389,"Power wheelchair accessory, foam caster tire, any size, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2390,"Power wheelchair accessory, solid (rubber/plastic) drive wheel tire, any size, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2391,"Power wheelchair accessory, solid (rubber/plastic) caster tire (removable), any size, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2392,"Power wheelchair accessory, solid (rubber/plastic) caster tire with integrated wheel, any size, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2394,"Power wheelchair accessory, drive wheel excludes tire, any size, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2395,"Power wheelchair accessory, caster wheel excludes tire, any size, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2396,"Power wheelchair accessory, caster fork, any size, replacement only, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2397,"Power wheelchair accessory, lithium-based battery, each",HCPCS_Level_II,HCPC2026_JAN,2026
E2398,"Wheelchair accessory, dynamic positioning hardware for back",HCPCS_Level_II,HCPC2026_JAN,2026
E2402,"Negative pressure wound therapy electrical pump, stationary or portable",HCPCS_Level_II,HCPC2026_JAN,2026
E2500,"Speech generating device, digitized speech, using pre-recorded messages, less than or equal to 8 minutes recording time",HCPCS_Level_II,HCPC2026_JAN,2026
E2502,"Speech generating device, digitized speech, using pre-recorded messages, greater than 8 minutes but less than or equal to 20 minutes recording time",HCPCS_Level_II,HCPC2026_JAN,2026
E2504,"Speech generating device, digitized speech, using pre-recorded messages, greater than 20 minutes but less than or equal to 40 minutes recording time",HCPCS_Level_II,HCPC2026_JAN,2026
E2506,"Speech generating device, digitized speech, using pre-recorded messages, greater than 40 minutes recording time",HCPCS_Level_II,HCPC2026_JAN,2026
E2508,"Speech generating device, synthesized speech, requiring message formulation by spelling and access by physical contact with the device",HCPCS_Level_II,HCPC2026_JAN,2026
E2510,"Speech generating device, synthesized speech, permitting multiple methods of message formulation and multiple methods of device access",HCPCS_Level_II,HCPC2026_JAN,2026
E2511,"Speech generating software program, for personal computer or personal digital assistant",HCPCS_Level_II,HCPC2026_JAN,2026
E2512,"Accessory for speech generating device, mounting system",HCPCS_Level_II,HCPC2026_JAN,2026
E2513,"Accessory for speech generating device, electromyographic sensor",HCPCS_Level_II,HCPC2026_JAN,2026
E2599,"Accessory for speech generating device, not otherwise classified",HCPCS_Level_II,HCPC2026_JAN,2026
E2601,"General use wheelchair seat cushion, width less than 22 inches, any depth",HCPCS_Level_II,HCPC2026_JAN,2026
E2602,"General use wheelchair seat cushion, width 22 inches or greater, any depth",HCPCS_Level_II,HCPC2026_JAN,2026
E2603,"Skin protection wheelchair seat cushion, width less than 22 inches, any depth",HCPCS_Level_II,HCPC2026_JAN,2026
E2604,"Skin protection wheelchair seat cushion, width 22 inches or greater, any depth",HCPCS_Level_II,HCPC2026_JAN,2026
E2605,"Positioning wheelchair seat cushion, width less than 22 inches, any depth",HCPCS_Level_II,HCPC2026_JAN,2026
E2606,"Positioning wheelchair seat cushion, width 22 inches or greater, any depth",HCPCS_Level_II,HCPC2026_JAN,2026
E2607,"Skin protection and positioning wheelchair seat cushion, width less than 22 inches, any depth",HCPCS_Level_II,HCPC2026_JAN,2026
E2608,"Skin protection and positioning wheelchair seat cushion, width 22 inches or greater, any depth",HCPCS_Level_II,HCPC2026_JAN,2026
E2609,"Custom fabricated wheelchair seat cushion, any size",HCPCS_Level_II,HCPC2026_JAN,2026
E2610,"Wheelchair seat cushion, powered",HCPCS_Level_II,HCPC2026_JAN,2026
E2611,"General use wheelchair back cushion, width less than 22 inches, any height, including any type mounting hardware",HCPCS_Level_II,HCPC2026_JAN,2026
E2612,"General use wheelchair back cushion, width 22 inches or greater, any height, including any type mounting hardware",HCPCS_Level_II,HCPC2026_JAN,2026
E2613,"Positioning wheelchair back cushion, posterior, width less than 22 inches, any height, including any type mounting hardware",HCPCS_Level_II,HCPC2026_JAN,2026
E2614,"Positioning wheelchair back cushion, posterior, width 22 inches or greater, any height, including any type mounting hardware",HCPCS_Level_II,HCPC2026_JAN,2026
E2615,"Positioning wheelchair back cushion, posterior-lateral, width less than 22 inches, any height, including any type mounting hardware",HCPCS_Level_II,HCPC2026_JAN,2026
E2616,"Positioning wheelchair back cushion, posterior-lateral, width 22 inches or greater, any height, including any type mounting hardware",HCPCS_Level_II,HCPC2026_JAN,2026
